"","AREAYEAR","AREA","OCC_GROUP","YEAR","AREA_TITLE","TOT_EMP","AO_EMP","nat_growth","nat_share","loc_share","natl_shock_wt","true_growth","index_nsa"
"1879",160202022,16020,"Health Sector",2022,"Cape Girardeau, MO-IL",7190,43830,0.0238117521050894,0.130018674136321,0.164042892995665,0.00309597243756648,0.0159981451425922,235.875
"1880",160202022,16020,"Skilled Trades",2022,"Cape Girardeau, MO-IL",10170,43830,0.0545532311051754,0.222689075630252,0.232032854209446,0.012148408607455,0.0159981451425922,235.875
"1881",160202023,16020,"STEM & Professions",2023,"Cape Girardeau, MO-IL",5510,44250,0.0352124839005986,0.0880018674136321,0.124519774011299,0.00309876433952513,0.00958466453674121,247.4675
"1882",160202023,16020,"Skilled Trades",2023,"Cape Girardeau, MO-IL",10090,44250,0.0169721648638749,0.222689075630252,0.228022598870056,0.00377951570498054,0.00958466453674121,247.4675
"1883",160202023,16020,"Agriculture",2023,"Cape Girardeau, MO-IL",100,44250,-0.0637242013934534,0.00163398692810458,0.00225988700564972,-0.000104124512080806,0.00958466453674121,247.4675
"1884",160202023,16020,"Public Sector & Education",2023,"Cape Girardeau, MO-IL",4410,44250,0.0325123686766651,0.0964052287581699,0.0996610169491525,0.00313436233974386,0.00958466453674121,247.4675
"1885",160202023,16020,"Service Sector",2023,"Cape Girardeau, MO-IL",15970,44250,0.0200442655873827,0.448879551820728,0.36090395480226,0.00899746095343999,0.00958466453674121,247.4675
"1886",160202023,16020,"Entertainment",2023,"Cape Girardeau, MO-IL",560,44250,0.0470634671867563,0.0123716153127918,0.0126553672316384,0.000582251111320748,0.00958466453674121,247.4675
"1887",160202023,16020,"Health Sector",2023,"Cape Girardeau, MO-IL",7600,44250,0.0303740898501228,0.130018674136321,0.171751412429379,0.00394919889041046,0.00958466453674121,247.4675
"1888",163002016,16300,"Agriculture",2016,"Cedar Rapids, IA",140,142320,NA,0.000983698707138842,0.000983698707138842,NA,NA,156.0975
"1889",163002016,16300,"Skilled Trades",2016,"Cedar Rapids, IA",35050,142320,NA,0.246275997751546,0.246275997751546,NA,NA,156.0975
"1890",163002016,16300,"Entertainment",2016,"Cedar Rapids, IA",1830,142320,NA,0.012858347386172,0.012858347386172,NA,NA,156.0975
"1891",163002016,16300,"STEM & Professions",2016,"Cedar Rapids, IA",28390,142320,NA,0.199480044969084,0.199480044969084,NA,NA,156.0975
"1892",163002016,16300,"Public Sector & Education",2016,"Cedar Rapids, IA",13130,142320,NA,0.09225688589095,0.09225688589095,NA,NA,156.0975
"1893",163002016,16300,"Service Sector",2016,"Cedar Rapids, IA",53050,142320,NA,0.372751545812254,0.372751545812254,NA,NA,156.0975
"1894",163002016,16300,"Health Sector",2016,"Cedar Rapids, IA",10740,142320,NA,0.0754637436762226,0.0754637436762226,NA,NA,156.0975
"1895",163002017,16300,"Public Sector & Education",2017,"Cedar Rapids, IA",12920,140640,0.0158166487129007,0.09225688589095,0.0918657565415245,0.00145919475548332,-0.0118738143750439,160.8525
"1896",163002017,16300,"STEM & Professions",2017,"Cedar Rapids, IA",27510,140640,0.0229425616055889,0.199480044969084,0.195605802047782,0.00457658322078884,-0.0118738143750439,160.8525
"1897",163002017,16300,"Skilled Trades",2017,"Cedar Rapids, IA",34730,140640,0.00866715011657236,0.246275997751546,0.246942548350398,0.00213451104262129,-0.0118738143750439,160.8525
"1898",163002017,16300,"Agriculture",2017,"Cedar Rapids, IA",170,140640,0.0310994730546665,0.000983698707138842,0.00120875995449374,0.0000305925114365747,-0.0118738143750439,160.8525
"1899",163002017,16300,"Entertainment",2017,"Cedar Rapids, IA",1860,140640,0.0226264950504542,0.012858347386172,0.0132252559726962,0.000290939333490242,-0.0118738143750439,160.8525
"1900",163002017,16300,"Health Sector",2017,"Cedar Rapids, IA",10170,140640,0.0207224566218244,0.0754637436762226,0.0723122866894198,0.001563794154851,-0.0118738143750439,160.8525
"1901",163002017,16300,"Service Sector",2017,"Cedar Rapids, IA",53280,140640,0.0128548052534285,0.372751545812254,0.378839590443686,0.00479164852933095,-0.0118738143750439,160.8525
"1902",163002018,16300,"STEM & Professions",2018,"Cedar Rapids, IA",27400,141170,0.0317612044610044,0.199480044969084,0.194092229227173,0.00633572649415342,0.00391069397042093,165.945
"1903",163002018,16300,"Agriculture",2018,"Cedar Rapids, IA",180,141170,0.0040131682081831,0.000983698707138842,0.00127505844017851,0.00000394774837792042,0.00391069397042093,165.945
"1904",163002018,16300,"Skilled Trades",2018,"Cedar Rapids, IA",34910,141170,0.0301776437171053,0.246275997751546,0.247290500814621,0.00743202931622078,0.00391069397042093,165.945
"1905",163002018,16300,"Entertainment",2018,"Cedar Rapids, IA",2020,141170,0.0287237782725888,0.012858347386172,0.0143089891620033,0.000369340319272326,0.00391069397042093,165.945
"1906",163002018,16300,"Public Sector & Education",2018,"Cedar Rapids, IA",13280,141170,0.01193265756871,0.09225688589095,0.0940709782531699,0.00110086982769226,0.00391069397042093,165.945
"1907",163002018,16300,"Health Sector",2018,"Cedar Rapids, IA",9910,141170,0.0125419517764624,0.0754637436762226,0.0701990507898279,0.000946462634058503,0.00391069397042093,165.945
"1908",163002018,16300,"Service Sector",2018,"Cedar Rapids, IA",53490,141170,0.00772362603218774,0.372751545812254,0.378904866473047,0.00287899354277375,0.00391069397042093,165.945
"1909",163002019,16300,"Service Sector",2019,"Cedar Rapids, IA",49080,143820,-0.0713622426516318,0.372751545812254,0.341259908218607,-0.0266003862610249,0.0185565549968128,170.665
"1910",163002019,16300,"Skilled Trades",2019,"Cedar Rapids, IA",37320,143820,0.0939050671882357,0.246275997751546,0.259491030454735,0.0231265641157087,0.0185565549968128,170.665
"1911",163002019,16300,"Agriculture",2019,"Cedar Rapids, IA",170,143820,0.00215470130843456,0.000983698707138842,0.00118203309692671,0.00000211957689137745,0.0185565549968128,170.665
"1912",163002019,16300,"Health Sector",2019,"Cedar Rapids, IA",11740,143820,0.185588053275097,0.0754637436762226,0.081629815046586,0.0140051692817211,0.0185565549968128,170.665
"1913",163002019,16300,"Entertainment",2019,"Cedar Rapids, IA",2070,143820,0.0248459233774963,0.012858347386172,0.0143929912390488,0.000319477513918059,0.0185565549968128,170.665
"1914",163002019,16300,"Public Sector & Education",2019,"Cedar Rapids, IA",14080,143820,0.0174855599946808,0.09225688589095,0.097900152968989,0.00161316331316862,0.0185565549968128,170.665
"1915",163002019,16300,"STEM & Professions",2019,"Cedar Rapids, IA",29350,143820,0.0517212182193637,0.199480044969084,0.204074537616465,0.0103173509362545,0.0185565549968128,170.665
"1916",163002020,16300,"Public Sector & Education",2020,"Cedar Rapids, IA",13660,137160,-0.0388805625599318,0.09225688589095,0.0995917177019539,-0.00358699962346757,-0.0463111049301161,176.105
"1917",163002020,16300,"Skilled Trades",2020,"Cedar Rapids, IA",34660,137160,-0.036701549289862,0.246275997751546,0.252697579469233,-0.0090387106703883,-0.0463111049301161,176.105
"1918",163002020,16300,"STEM & Professions",2020,"Cedar Rapids, IA",29490,137160,0.0071636205321167,0.199480044969084,0.215004374453193,0.00142899934588809,-0.0463111049301161,176.105
"1919",163002020,16300,"Entertainment",2020,"Cedar Rapids, IA",1950,137160,-0.0767101665147507,0.012858347386172,0.0142169728783902,-0.000986365969097764,-0.0463111049301161,176.105
"1920",163002020,16300,"Service Sector",2020,"Cedar Rapids, IA",45720,137160,-0.091484161119391,0.372751545812254,0.333333333333333,-0.0341008624745903,-0.0463111049301161,176.105
"1921",163002020,16300,"Agriculture",2020,"Cedar Rapids, IA",190,137160,-0.00738501807304001,0.000983698707138842,0.00138524351122776,-0.00000726463273064644,-0.0463111049301161,176.105
"1922",163002020,16300,"Health Sector",2020,"Cedar Rapids, IA",11480,137160,-0.00306783379536175,0.0754637436762226,0.0836978710994459,-0.000231510223174432,-0.0463111049301161,176.105
"1923",163002021,16300,"Skilled Trades",2021,"Cedar Rapids, IA",35670,136240,0.00741337255051196,0.246275997751546,0.26181738109219,0.00182573572158126,-0.00656215822092599,193.16
"1924",163002021,16300,"Public Sector & Education",2021,"Cedar Rapids, IA",12660,136240,-0.0187419814472121,0.09225688589095,0.0929242513211979,-0.00172907684374574,-0.00656215822092599,193.16
"1925",163002021,16300,"Entertainment",2021,"Cedar Rapids, IA",1700,136240,-0.0526360144953709,0.012858347386172,0.0124779800352319,-0.000676812159405064,-0.00656215822092599,193.16
"1926",163002021,16300,"Agriculture",2021,"Cedar Rapids, IA",170,136240,-0.0436980065923717,0.000983698707138842,0.00124779800352319,-0.0000429856725894606,-0.00656215822092599,193.16
"1927",163002021,16300,"Health Sector",2021,"Cedar Rapids, IA",12060,136240,0.00956382752566145,0.0754637436762226,0.0885202583675866,0.000721722228960118,-0.00656215822092599,193.16
"1928",163002021,16300,"Service Sector",2021,"Cedar Rapids, IA",45270,136240,-0.0172770062185834,0.372751545812254,0.332281268349971,-0.00644003077498487,-0.00656215822092599,193.16
"1929",163002021,16300,"STEM & Professions",2021,"Cedar Rapids, IA",28720,136240,0.0325001978974751,0.199480044969084,0.21080446271286,0.00648314093809246,-0.00656215822092599,193.16
"1930",163002022,16300,"Agriculture",2022,"Cedar Rapids, IA",160,139240,-0.00114893477333158,0.000983698707138842,0.0011490950876185,-0.00000113020565111314,0.0217247706422018,214.4025
"1931",163002022,16300,"STEM & Professions",2022,"Cedar Rapids, IA",25820,139240,0.0662247524097581,0.199480044969084,0.185435219764435,0.013210516588765,0.0217247706422018,214.4025
"1932",163002022,16300,"Entertainment",2022,"Cedar Rapids, IA",2170,139240,0.0946765113294107,0.012858347386172,0.0155846021258259,0.00121738347198441,0.0217247706422018,214.4025
"1933",163002022,16300,"Health Sector",2022,"Cedar Rapids, IA",12090,139240,0.0238117521050894,0.0754637436762226,0.0868284975581729,0.00179692395734022,0.0217247706422018,214.4025
"1934",163002022,16300,"Service Sector",2022,"Cedar Rapids, IA",46080,139240,0.0339545750945277,0.372751545812254,0.330939385234128,0.0126566203538835,0.0217247706422018,214.4025
"1935",163002022,16300,"Public Sector & Education",2022,"Cedar Rapids, IA",12930,139240,0.0281603793479505,0.09225688589095,0.0928612467681701,0.00259798890414974,0.0217247706422018,214.4025
"1936",163002022,16300,"Skilled Trades",2022,"Cedar Rapids, IA",39960,139240,0.0545532311051754,0.246275997751546,0.28698649813272,0.0134351514209977,0.0217247706422018,214.4025
"1937",163002023,16300,"Health Sector",2023,"Cedar Rapids, IA",12490,140020,0.0303740898501228,0.0754637436762226,0.0892015426367662,0.00229214253084822,0.00581854751813806,227.4775
"1938",163002023,16300,"Agriculture",2023,"Cedar Rapids, IA",140,140020,-0.0637242013934534,0.000983698707138842,0.000999857163262391,-0.0000626854145241953,0.00581854751813806,227.4775
"1939",163002023,16300,"Skilled Trades",2023,"Cedar Rapids, IA",40590,140020,0.0169721648638749,0.246275997751546,0.289887158977289,0.00417983683585451,0.00581854751813806,227.4775
"1940",163002023,16300,"Public Sector & Education",2023,"Cedar Rapids, IA",13460,140020,0.0325123686766651,0.09225688589095,0.0961291244107985,0.00299948988704759,0.00581854751813806,227.4775
"1941",163002023,16300,"Entertainment",2023,"Cedar Rapids, IA",2120,140020,0.0470634671867563,0.012858347386172,0.0151406941865448,0.00060515841028502,0.00581854751813806,227.4775
"1942",163002023,16300,"Service Sector",2023,"Cedar Rapids, IA",45220,140020,0.0200442655873827,0.372751545812254,0.322953863733752,0.00747153098236827,0.00581854751813806,227.4775
"1943",163002023,16300,"STEM & Professions",2023,"Cedar Rapids, IA",26000,140020,0.0352124839005986,0.199480044969084,0.185687758891587,0.00702418787196454,0.00581854751813806,227.4775
"1944",165402016,16540,"Health Sector",2016,"Chambersburg-Waynesboro, PA",4870,57360,NA,0.0849023709902371,0.0849023709902371,NA,NA,177.9825
"1945",165402016,16540,"Service Sector",2016,"Chambersburg-Waynesboro, PA",21840,57360,NA,0.380753138075314,0.380753138075314,NA,NA,177.9825
"1946",165402016,16540,"STEM & Professions",2016,"Chambersburg-Waynesboro, PA",5940,57360,NA,0.103556485355649,0.103556485355649,NA,NA,177.9825
"1947",165402016,16540,"Agriculture",2016,"Chambersburg-Waynesboro, PA",110,57360,NA,0.00191771269177127,0.00191771269177127,NA,NA,177.9825
"1948",165402016,16540,"Public Sector & Education",2016,"Chambersburg-Waynesboro, PA",4970,57360,NA,0.0866457461645746,0.0866457461645746,NA,NA,177.9825
"1949",165402016,16540,"Skilled Trades",2016,"Chambersburg-Waynesboro, PA",19320,57360,NA,0.336820083682008,0.336820083682008,NA,NA,177.9825
"1950",165402016,16540,"Entertainment",2016,"Chambersburg-Waynesboro, PA",300,57360,NA,0.00523012552301255,0.00523012552301255,NA,NA,177.9825
"1951",165402017,16540,"Public Sector & Education",2017,"Chambersburg-Waynesboro, PA",4480,56920,0.0158166487129007,0.0866457461645746,0.078706957132818,0.00137044532955224,-0.00819529206625981,181.29
"1952",165402017,16540,"Health Sector",2017,"Chambersburg-Waynesboro, PA",5360,56920,0.0207224566218244,0.0849023709902371,0.0941672522839072,0.00175938569993523,-0.00819529206625981,181.29
"1953",165402017,16540,"Service Sector",2017,"Chambersburg-Waynesboro, PA",22050,56920,0.0128548052534285,0.380753138075314,0.387385804638089,0.00489450743958993,-0.00819529206625981,181.29
"1954",165402017,16540,"Agriculture",2017,"Chambersburg-Waynesboro, PA",150,56920,0.0310994730546665,0.00191771269177127,0.00263527758257203,0.0000596398541843326,-0.00819529206625981,181.29
"1955",165402017,16540,"Entertainment",2017,"Chambersburg-Waynesboro, PA",360,56920,0.0226264950504542,0.00523012552301255,0.00632466619817287,0.000118339409259698,-0.00819529206625981,181.29
"1956",165402017,16540,"Skilled Trades",2017,"Chambersburg-Waynesboro, PA",18900,56920,0.00866715011657236,0.336820083682008,0.332044975404076,0.00291927022754843,-0.00819529206625981,181.29
"1957",165402017,16540,"STEM & Professions",2017,"Chambersburg-Waynesboro, PA",5580,56920,0.0229425616055889,0.103556485355649,0.0980323260716796,0.00237585104493023,-0.00819529206625981,181.29
"1958",165402018,16540,"Agriculture",2018,"Chambersburg-Waynesboro, PA",120,57840,0.0040131682081831,0.00191771269177127,0.0020746887966805,0.0000076961036070457,0.0170534458509142,186.15
"1959",165402018,16540,"Skilled Trades",2018,"Chambersburg-Waynesboro, PA",19160,57840,0.0301776437171053,0.336820083682008,0.331258644536653,0.0101644364821213,0.0170534458509142,186.15
"1960",165402018,16540,"Health Sector",2018,"Chambersburg-Waynesboro, PA",5580,57840,0.0125419517764624,0.0849023709902371,0.0964730290456432,0.00106484144266687,0.0170534458509142,186.15
"1961",165402018,16540,"Public Sector & Education",2018,"Chambersburg-Waynesboro, PA",4170,57840,0.01193265756871,0.0866457461645746,0.0720954356846473,0.00103391401876724,0.0170534458509142,186.15
"1962",165402018,16540,"Service Sector",2018,"Chambersburg-Waynesboro, PA",22620,57840,0.00772362603218774,0.380753138075314,0.391078838174274,0.00294079484907567,0.0170534458509142,186.15
"1963",165402018,16540,"STEM & Professions",2018,"Chambersburg-Waynesboro, PA",5820,57840,0.0317612044610044,0.103556485355649,0.100622406639004,0.00328907870464376,0.0170534458509142,186.15
"1964",165402018,16540,"Entertainment",2018,"Chambersburg-Waynesboro, PA",380,57840,0.0287237782725888,0.00523012552301255,0.00656984785615491,0.00015022896586082,0.0170534458509142,186.15
"1965",165402019,16540,"Service Sector",2019,"Chambersburg-Waynesboro, PA",21400,58710,-0.0713622426516318,0.380753138075314,0.364503491739056,-0.0271713978297008,0.0150388936905791,193.4125
"1966",165402019,16540,"Entertainment",2019,"Chambersburg-Waynesboro, PA",330,58710,0.0248459233774963,0.00523012552301255,0.0056208482370976,0.000129947297999457,0.0150388936905791,193.4125
"1967",165402019,16540,"Agriculture",2019,"Chambersburg-Waynesboro, PA",160,58710,0.00215470130843456,0.00191771269177127,0.00272525975132005,0.00000413209804616112,0.0150388936905791,193.4125
"1968",165402019,16540,"Health Sector",2019,"Chambersburg-Waynesboro, PA",6290,58710,0.185588053275097,0.0849023709902371,0.107136773973769,0.0157568657505182,0.0150388936905791,193.4125
"1969",165402019,16540,"Public Sector & Education",2019,"Chambersburg-Waynesboro, PA",4470,58710,0.0174855599946808,0.0866457461645746,0.0761369443025038,0.00151504939284455,0.0150388936905791,193.4125
"1970",165402019,16540,"Skilled Trades",2019,"Chambersburg-Waynesboro, PA",19760,58710,0.0939050671882357,0.336820083682008,0.336569579288026,0.0316291125885062,0.0150388936905791,193.4125
"1971",165402019,16540,"STEM & Professions",2019,"Chambersburg-Waynesboro, PA",6310,58710,0.0517212182193637,0.103556485355649,0.107477431442684,0.00535606757710984,0.0150388936905791,193.4125
"1972",165402020,16540,"Agriculture",2020,"Chambersburg-Waynesboro, PA",60,56060,-0.00738501807304001,0.00191771269177127,0.00107028184088477,-0.000014162342887629,-0.0449591280653951,200.885
"1973",165402020,16540,"STEM & Professions",2020,"Chambersburg-Waynesboro, PA",6240,56060,0.0071636205321167,0.103556485355649,0.111309311452016,0.000741839364727567,-0.0449591280653951,200.885
"1974",165402020,16540,"Public Sector & Education",2020,"Chambersburg-Waynesboro, PA",4810,56060,-0.0388805625599318,0.0866457461645746,0.0858009275775954,-0.00336883535430371,-0.0449591280653951,200.885
"1975",165402020,16540,"Service Sector",2020,"Chambersburg-Waynesboro, PA",19420,56060,-0.091484161119391,0.380753138075314,0.346414555833036,-0.0348328814303957,-0.0449591280653951,200.885
"1976",165402020,16540,"Health Sector",2020,"Chambersburg-Waynesboro, PA",6230,56060,-0.00306783379536175,0.0849023709902371,0.111130931145202,-0.00026046636303019,-0.0449591280653951,200.885
